id,tipo_desc,latitude,longitude,created_at
M20260271507,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7036253209853176,-38.57886487196396,2026-04-05 02:31:25.742 -0300
M20260271506,DISPARO DE ARMA,-3.723001420077674,-38.57790535230097,2026-04-05 02:31:25.745 -0300
M20260271503,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.2291836211623925,-38.96011543073397,2026-04-05 02:31:25.748 -0300
M20260271504,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7592761841301168,-38.62262320198911,2026-04-05 02:31:25.751 -0300
M20260271500,EMBRIAGUEZ E DESORDEM,-7.259321238202722,-39.33352771931225,2026-04-05 02:31:25.754 -0300
M20260271499,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.776467067436268,-38.48410166545278,2026-04-05 02:31:25.756 -0300
M20260271497,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.8864097339366594,-38.6043027778174,2026-04-05 02:31:25.759 -0300
M20260271498,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.940350341870743,-37.98593071873307,2026-04-05 02:31:25.762 -0300
M20260271495,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.9424078113516074,-37.9804131350591,2026-04-05 02:31:25.765 -0300
M20260271494,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.531956799129754,-39.07209522917746,2026-04-05 02:31:25.767 -0300
M20260271493,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8557296019066576,-38.58032814030606,2026-04-05 02:31:25.770 -0300
M20260271492,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.5868712758872228,-38.89840939543609,2026-04-05 02:31:25.773 -0300
M20260271489,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.722216389118978,-38.54710371723173,2026-04-05 02:31:25.776 -0300
M20260271488,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7215741464319407,-38.47777559511867,2026-04-05 02:31:25.778 -0300
